timestamp,timestamp,apiserver_latency_95th,layer,unit,treatment
2026-01-20 22:11:49.983000040+00:00,1768947109.983,0.033311403508771494,cluster,seconds,NoTreatment
2026-01-20 22:12:19.983000040+00:00,1768947139.983,0.03574561403508794,cluster,seconds,Treatment
2026-01-20 22:12:49.983000040+00:00,1768947169.983,0.027977272727272153,cluster,seconds,Treatment
2026-01-20 22:13:19.983000040+00:00,1768947199.983,0.044113636363635765,cluster,seconds,Treatment
2026-01-20 22:13:49.983000040+00:00,1768947229.983,0.045877192982455815,cluster,seconds,Treatment
2026-01-20 22:14:19.983000040+00:00,1768947259.983,0.04426587301587301,cluster,seconds,Treatment
