timestamp,__name__,instance,job,timestamp,argo_workflows_operation_duration_seconds,layer,unit,treatment
2026-01-20 22:11:49.983000040+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768947109.983,1099,workflow,seconds,NoTreatment
2026-01-20 22:12:19.983000040+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768947139.983,1115,workflow,seconds,Treatment
2026-01-20 22:12:49.983000040+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768947169.983,1133,workflow,seconds,Treatment
2026-01-20 22:13:19.983000040+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768947199.983,1140,workflow,seconds,Treatment
2026-01-20 22:13:49.983000040+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768947229.983,1146,workflow,seconds,Treatment
2026-01-20 22:14:19.983000040+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768947259.983,1149,workflow,seconds,Treatment
