timestamp,timestamp,kepler_node_cpu_power_sum,layer,unit,treatment
2026-01-20 21:49:47.503000020+00:00,1768945787.503,58.51268620000041,node,watts,NoTreatment
2026-01-20 21:50:17.503000020+00:00,1768945817.503,111.32009479999824,node,watts,Treatment
2026-01-20 21:50:47.503000020+00:00,1768945847.503,96.73122570000015,node,watts,Treatment
2026-01-20 21:51:17.503000020+00:00,1768945877.503,115.83635809999615,node,watts,Treatment
2026-01-20 21:51:47.503000020+00:00,1768945907.503,44.17103349999997,node,watts,Treatment
2026-01-20 21:52:17.503000020+00:00,1768945937.503,87.56233089999814,node,watts,NoTreatment
