timestamp,pod,timestamp,pod_memory_usage,layer,unit,treatment
2026-01-20 21:52:17.503000020+00:00,full-data-generation-and-evaluation-znwhv-privacy-tracking-full-data-generation-and-evaluation-3882617291,1768945937.503,449589248,pod,bytes,NoTreatment
2026-01-20 21:51:17.503000020+00:00,full-data-generation-and-evaluation-znwhv-synthetic-generator-full-data-generation-and-evaluation-1418191275,1768945877.503,4956160,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,full-data-generation-and-evaluation-znwhv-synthetic-generator-full-data-generation-and-evaluation-1418191275,1768945907.503,4956160,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,full-data-generation-and-evaluation-znwhv-synthetic-generator-full-data-generation-and-evaluation-1418191275,1768945937.503,4956160,pod,bytes,NoTreatment
2026-01-20 21:50:47.503000020+00:00,parallel-evaluation-only-rn5sn-data-quality-parallel-evaluation-only-2045882772,1768945847.503,21561344,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-evaluation-only-rn5sn-data-quality-parallel-evaluation-only-2045882772,1768945877.503,21561344,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-evaluation-only-rn5sn-data-quality-parallel-evaluation-only-2045882772,1768945907.503,21561344,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-evaluation-only-rn5sn-data-quality-parallel-evaluation-only-2045882772,1768945937.503,21561344,pod,bytes,NoTreatment
2026-01-20 21:50:17.503000020+00:00,parallel-evaluation-only-rn5sn-load-data-parallel-evaluation-only-3065560382,1768945817.503,5373952,pod,bytes,Treatment
2026-01-20 21:50:47.503000020+00:00,parallel-evaluation-only-rn5sn-load-data-parallel-evaluation-only-3065560382,1768945847.503,5373952,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-evaluation-only-rn5sn-load-data-parallel-evaluation-only-3065560382,1768945877.503,5373952,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-evaluation-only-rn5sn-load-data-parallel-evaluation-only-3065560382,1768945907.503,5373952,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-evaluation-only-rn5sn-load-data-parallel-evaluation-only-3065560382,1768945937.503,5373952,pod,bytes,NoTreatment
2026-01-20 21:50:47.503000020+00:00,parallel-evaluation-only-rn5sn-privacy-tracking-parallel-evaluation-only-4076651562,1768945847.503,5193728,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-evaluation-only-rn5sn-privacy-tracking-parallel-evaluation-only-4076651562,1768945877.503,5193728,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-evaluation-only-rn5sn-privacy-tracking-parallel-evaluation-only-4076651562,1768945907.503,5193728,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-evaluation-only-rn5sn-privacy-tracking-parallel-evaluation-only-4076651562,1768945937.503,5193728,pod,bytes,NoTreatment
2026-01-20 21:50:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-preprocess-parallel-full-data-generation-and-evaluation-1320862852,1768945847.503,5705728,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-preprocess-parallel-full-data-generation-and-evaluation-1320862852,1768945877.503,5705728,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-preprocess-parallel-full-data-generation-and-evaluation-1320862852,1768945907.503,5705728,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-preprocess-parallel-full-data-generation-and-evaluation-1320862852,1768945937.503,5705728,pod,bytes,NoTreatment
2026-01-20 21:51:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-quality-parallel-full-data-generation-and-evaluation-4055493705,1768945877.503,4960256,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-quality-parallel-full-data-generation-and-evaluation-4055493705,1768945907.503,441069568,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-data-quality-parallel-full-data-generation-and-evaluation-4055493705,1768945937.503,441069568,pod,bytes,NoTreatment
2026-01-20 21:50:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-address-parallel-full-data-generation-and-evaluation-176088807,1768945817.503,4845568,pod,bytes,Treatment
2026-01-20 21:50:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-address-parallel-full-data-generation-and-evaluation-176088807,1768945847.503,4845568,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-address-parallel-full-data-generation-and-evaluation-176088807,1768945877.503,4845568,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-address-parallel-full-data-generation-and-evaluation-176088807,1768945907.503,4845568,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-address-parallel-full-data-generation-and-evaluation-176088807,1768945937.503,4845568,pod,bytes,NoTreatment
2026-01-20 21:50:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-birthday-parallel-full-data-generation-and-evaluation-2509636624,1768945817.503,4952064,pod,bytes,Treatment
2026-01-20 21:50:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-birthday-parallel-full-data-generation-and-evaluation-2509636624,1768945847.503,4952064,pod,bytes,Treatment
2026-01-20 21:51:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-birthday-parallel-full-data-generation-and-evaluation-2509636624,1768945877.503,4952064,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-birthday-parallel-full-data-generation-and-evaluation-2509636624,1768945907.503,4952064,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-generate-birthday-parallel-full-data-generation-and-evaluation-2509636624,1768945937.503,4952064,pod,bytes,NoTreatment
2026-01-20 21:51:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-privacy-tracking-parallel-full-data-generation-and-evaluation-599471475,1768945877.503,5275648,pod,bytes,Treatment
2026-01-20 21:51:47.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-privacy-tracking-parallel-full-data-generation-and-evaluation-599471475,1768945907.503,5275648,pod,bytes,Treatment
2026-01-20 21:52:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-privacy-tracking-parallel-full-data-generation-and-evaluation-599471475,1768945937.503,5275648,pod,bytes,NoTreatment
2026-01-20 21:51:17.503000020+00:00,parallel-full-data-generation-and-evaluation-6ssdc-synthetic-generator-parallel-full-data-generation-and-evaluation-1182041695,1768945877.503,5001216,pod,bytes,Treatment
