timestamp,pod,timestamp,pod_memory_usage,layer,unit,treatment
2026-01-20 22:00:09.901999950+00:00,parallel-full-data-generation-and-evaluation-5zbc6-call-privacy-tracking-service-112916964,1768946409.902,3461120,pod,bytes,Treatment
2026-01-20 21:59:39.901999950+00:00,parallel-full-data-generation-and-evaluation-5zbc6-call-synthetic-generator-service-1630717294,1768946379.902,5107712,pod,bytes,Treatment
2026-01-20 22:00:09.901999950+00:00,parallel-full-data-generation-and-evaluation-5zbc6-call-synthetic-generator-service-1630717294,1768946409.902,5107712,pod,bytes,Treatment
2026-01-20 21:58:39.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946319.902,768753664,pod,bytes,NoTreatment
2026-01-20 21:59:09.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946349.902,768679936,pod,bytes,Treatment
2026-01-20 21:59:39.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946379.902,780058624,pod,bytes,Treatment
2026-01-20 22:00:09.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946409.902,780054528,pod,bytes,Treatment
2026-01-20 21:59:09.901999950+00:00,synthesize-only-7frgp-call-load-data-service-4007251000,1768946349.902,2682880,pod,bytes,Treatment
2026-01-20 21:59:39.901999950+00:00,synthesize-only-7frgp-call-load-data-service-4007251000,1768946379.902,2682880,pod,bytes,Treatment
2026-01-20 22:00:09.901999950+00:00,synthesize-only-7frgp-call-load-data-service-4007251000,1768946409.902,2682880,pod,bytes,Treatment
2026-01-20 21:58:39.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946319.902,873656320,pod,bytes,NoTreatment
2026-01-20 21:59:09.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946349.902,873648128,pod,bytes,Treatment
2026-01-20 21:59:39.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946379.902,871116800,pod,bytes,Treatment
2026-01-20 22:00:09.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946409.902,871112704,pod,bytes,Treatment
