timestamp,timestamp,kepler_node_cpu_power_sum,layer,unit,treatment
2026-01-20 21:58:39.901999950+00:00,1768946319.902,55.71585949999734,node,watts,NoTreatment
2026-01-20 21:59:09.901999950+00:00,1768946349.902,108.97167680000075,node,watts,Treatment
2026-01-20 21:59:39.901999950+00:00,1768946379.902,68.30392599999907,node,watts,Treatment
2026-01-20 22:00:09.901999950+00:00,1768946409.902,63.09731059999995,node,watts,Treatment
