timestamp,pod,timestamp,pod_network_receive_bytes,layer,unit,treatment
2026-01-20 21:58:39.901999950+00:00,data-preprocess-57fb77c468-kk6nk,1768946319.902,3.758994737407367,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,data-preprocess-57fb77c468-kk6nk,1768946349.902,0.0,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,data-preprocess-57fb77c468-kk6nk,1768946379.902,341.29068002794304,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,data-preprocess-57fb77c468-kk6nk,1768946409.902,152.16912574322836,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,data-quality-6df8969f99-qgvdv,1768946319.902,3.12465126659971,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,data-quality-6df8969f99-qgvdv,1768946349.902,0.0,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,data-quality-6df8969f99-qgvdv,1768946379.902,389.2701557558036,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,data-quality-6df8969f99-qgvdv,1768946409.902,167.075989598382,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,generate-address-7f49698cc6-lbcgn,1768946319.902,4.485310607759587,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,generate-address-7f49698cc6-lbcgn,1768946349.902,188.90008360307831,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,generate-address-7f49698cc6-lbcgn,1768946379.902,326.0542004236455,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,generate-address-7f49698cc6-lbcgn,1768946409.902,122.33528764292292,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,generate-birthday-6744559788-hh27v,1768946319.902,3.744817440149793,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,generate-birthday-6744559788-hh27v,1768946349.902,213.66554152927634,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,generate-birthday-6744559788-hh27v,1768946379.902,391.43643539675946,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,generate-birthday-6744559788-hh27v,1768946409.902,113.11954276777294,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,generate-id-6848b7d6f5-5gn58,1768946319.902,3.272685616417776,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,generate-id-6848b7d6f5-5gn58,1768946349.902,112.18321965285864,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,generate-id-6848b7d6f5-5gn58,1768946379.902,362.81776217411095,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,generate-id-6848b7d6f5-5gn58,1768946409.902,152.1052421128394,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,generate-name-d78ffc68f-qv4lm,1768946319.902,3.0639266408421424,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,generate-name-d78ffc68f-qv4lm,1768946349.902,204.48264650898153,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,generate-name-d78ffc68f-qv4lm,1768946379.902,155.44813833679714,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,generate-name-d78ffc68f-qv4lm,1768946409.902,122.44808647513184,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,load-data-8fb4988b7-w25kt,1768946319.902,4.586104104563174,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,load-data-8fb4988b7-w25kt,1768946349.902,303.2252939307277,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,load-data-8fb4988b7-w25kt,1768946379.902,341.7334561345065,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,load-data-8fb4988b7-w25kt,1768946409.902,111.02429990200513,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946319.902,2.473935324262237,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946349.902,282.0171822219858,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946379.902,181.9695585996956,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,privacy-tracking-6d8c94558d-6tfjc,1768946409.902,186.87786279075718,pod,bytes_per_second,Treatment
2026-01-20 21:58:39.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946319.902,3.0972766089245813,pod,bytes_per_second,NoTreatment
2026-01-20 21:59:09.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946349.902,233.03901850998906,pod,bytes_per_second,Treatment
2026-01-20 21:59:39.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946379.902,346.1126688758603,pod,bytes_per_second,Treatment
2026-01-20 22:00:09.901999950+00:00,synthetic-generator-5bbc957b49-dhgxd,1768946409.902,204.3613559160985,pod,bytes_per_second,Treatment
