timestamp,__name__,baremetal,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,feature_node_kubernetes_io_cpu_cpuid_AESNI,feature_node_kubernetes_io_cpu_cpuid_AVX,feature_node_kubernetes_io_cpu_cpuid_AVXSLOW,feature_node_kubernetes_io_cpu_cpuid_CMPXCHG8,feature_node_kubernetes_io_cpu_cpuid_FXSR,feature_node_kubernetes_io_cpu_cpuid_FXSROPT,feature_node_kubernetes_io_cpu_cpuid_HYPERVISOR,feature_node_kubernetes_io_cpu_cpuid_LAHF,feature_node_kubernetes_io_cpu_cpuid_OSXSAVE,feature_node_kubernetes_io_cpu_cpuid_SYSCALL,feature_node_kubernetes_io_cpu_cpuid_SYSEE,feature_node_kubernetes_io_cpu_cpuid_X87,feature_node_kubernetes_io_cpu_cpuid_XSAVE,feature_node_kubernetes_io_cpu_cpuid_XSAVEOPT,feature_node_kubernetes_io_cpu_hardware_multithreading,feature_node_kubernetes_io_cpu_model_family,feature_node_kubernetes_io_cpu_model_id,feature_node_kubernetes_io_cpu_model_vendor_id,feature_node_kubernetes_io_kernel_config_NO_HZ_FULL,feature_node_kubernetes_io_kernel_version_full,feature_node_kubernetes_io_kernel_version_major,feature_node_kubernetes_io_kernel_version_minor,feature_node_kubernetes_io_kernel_version_revision,feature_node_kubernetes_io_pci_0300_1af4_present,feature_node_kubernetes_io_pci_1af4_present,feature_node_kubernetes_io_system_os_release_ID,feature_node_kubernetes_io_system_os_release_VERSION_ID,feature_node_kubernetes_io_system_os_release_VERSION_ID_major,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,name,namespace,network,pod,timestamp,system_cpu_usage,layer,unit,treatment
2026-01-19 09:27:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode48b37ec_927a_4b5b_b3d1_4423351851af.slice/cri-containerd-84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101.scope,docker.io/sepidmas/noreuse_scale-synthetic-generator:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101,no-reuse-pipeline,fast,synthesize-only-g88f4-synthetic-generator-synthesize-only-3789279722,1768814853.339,25.306635,pod,cpu_time_seconds,Treatment
2026-01-19 09:28:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode48b37ec_927a_4b5b_b3d1_4423351851af.slice/cri-containerd-84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101.scope,docker.io/sepidmas/noreuse_scale-synthetic-generator:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101,no-reuse-pipeline,fast,synthesize-only-g88f4-synthetic-generator-synthesize-only-3789279722,1768814883.339,25.306635,pod,cpu_time_seconds,Treatment
2026-01-19 09:28:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode48b37ec_927a_4b5b_b3d1_4423351851af.slice/cri-containerd-84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101.scope,docker.io/sepidmas/noreuse_scale-synthetic-generator:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101,no-reuse-pipeline,fast,synthesize-only-g88f4-synthetic-generator-synthesize-only-3789279722,1768814913.339,25.306635,pod,cpu_time_seconds,Treatment
2026-01-19 09:29:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pode48b37ec_927a_4b5b_b3d1_4423351851af.slice/cri-containerd-84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101.scope,docker.io/sepidmas/noreuse_scale-synthetic-generator:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,84f2968eb2a02692cae7df26535e29b6d341901bb9452db22bef3b9f2fe4f101,no-reuse-pipeline,fast,synthesize-only-g88f4-synthetic-generator-synthesize-only-3789279722,1768814943.339,25.306635,pod,cpu_time_seconds,Treatment
2026-01-19 09:48:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-d2938a8a84467a446239823c422adb1c5f9451847316643d8fc25381f5f77c19.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,d2938a8a84467a446239823c422adb1c5f9451847316643d8fc25381f5f77c19,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816113.339,0.022656,pod,cpu_time_seconds,Treatment
2026-01-19 09:49:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod2c4d99a6_41c2_466e_9a3c_5450090e10c2.slice/cri-containerd-d2938a8a84467a446239823c422adb1c5f9451847316643d8fc25381f5f77c19.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,d2938a8a84467a446239823c422adb1c5f9451847316643d8fc25381f5f77c19,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-privacy-tracking-parallel-full-data-generation-and-evaluation-4200310000,1768816143.339,11.67568,pod,cpu_time_seconds,Treatment
2026-01-19 09:25:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814733.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:26:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814763.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:26:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814793.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:27:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814823.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:27:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814853.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:28:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814883.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:28:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814913.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:29:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814943.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:29:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768814973.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:30:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod339de269_d4a6_4720_b966_c0683d7729e8.slice/cri-containerd-a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f.scope,docker.io/sepidmas/noreuse_scale-data-preprocessor:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a93a2542056607b8223d55f83f141a36f4faa14df444ec573ee11045bf8d830f,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-preprocess-parallel-full-data-generation-and-evaluation-3825185317,1768815003.339,5.85409,pod,cpu_time_seconds,Treatment
2026-01-19 09:40:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815633.339,7.21615,pod,cpu_time_seconds,Treatment
2026-01-19 09:41:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815663.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:41:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815693.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:42:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815723.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:42:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815753.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:43:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815783.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:43:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815813.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:44:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815843.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:44:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815873.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:45:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815903.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:45:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod82a31c63_b0d6_4ba1_849e_3b0bc71919ce.slice/cri-containerd-444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,444e7637bdb5f1f99ab91b52a26550814dd471ac5993442c78eb82f99de5b2d7,no-reuse-pipeline,fast,evaluation-only-p9xzk-privacy-tracking-evaluation-only-3911837651,1768815933.339,13.095161,pod,cpu_time_seconds,Treatment
2026-01-19 09:48:33.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod87be5ee5_17bd_429a_bbe0_70cee9766f43.slice/cri-containerd-87b9a5e8bf24129d13c7010ae20fef9ad618d900b1d96c2ca5bb776fb9e6697c.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,87b9a5e8bf24129d13c7010ae20fef9ad618d900b1d96c2ca5bb776fb9e6697c,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-quality-parallel-full-data-generation-and-evaluation-2562170186,1768816113.339,5.28053,pod,cpu_time_seconds,Treatment
2026-01-19 09:49:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod87be5ee5_17bd_429a_bbe0_70cee9766f43.slice/cri-containerd-87b9a5e8bf24129d13c7010ae20fef9ad618d900b1d96c2ca5bb776fb9e6697c.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,87b9a5e8bf24129d13c7010ae20fef9ad618d900b1d96c2ca5bb776fb9e6697c,no-reuse-pipeline,fast,parallel-full-data-generation-and-evaluation-z9xsr-data-quality-parallel-full-data-generation-and-evaluation-2562170186,1768816143.339,13.431137,pod,cpu_time_seconds,Treatment
2026-01-19 09:17:03.338999987+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod95cf389c_256f_413e_b0bf_2859d69a0e52.slice/cri-containerd-a1c6a4098f96307ab021def4d594cf4b2aca4ccf03b22101c7b87769e4fd05dc.scope,docker.io/sepidmas/noreuse_scale-generate-birthday:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,a1c6a4098f96307ab021def4d594cf4b2aca4ccf03b22101c7b87769e4fd05dc,no-reuse-pipeline,fast,full-data-generation-and-evaluation-7xrs9-generate-birthday-full-data-generation-and-evaluation-3757228827,1768814223.339,0.025311,pod,cpu_time_seconds,Treatment
