timestamp,timestamp,kepler_node_cpu_power_sum,layer,unit,treatment
2026-01-20 15:34:38.561000109+00:00,1768923278.561,82.69113340000087,node,watts,NoTreatment
2026-01-20 15:35:08.561000109+00:00,1768923308.561,114.60855489999904,node,watts,Treatment
2026-01-20 15:35:38.561000109+00:00,1768923338.561,110.17609379999658,node,watts,Treatment
2026-01-20 15:36:08.561000109+00:00,1768923368.561,112.33812399999769,node,watts,Treatment
2026-01-20 15:36:38.561000109+00:00,1768923398.561,66.7561020000021,node,watts,Treatment
2026-01-20 15:37:08.561000109+00:00,1768923428.561,98.23843999999836,node,watts,Treatment
