timestamp,__name__,instance,job,timestamp,argo_workflows_operation_duration_seconds,layer,unit,treatment
2026-01-20 15:34:38.561000109+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768923278.561,918,workflow,seconds,NoTreatment
2026-01-20 15:35:08.561000109+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768923308.561,933,workflow,seconds,Treatment
2026-01-20 15:35:38.561000109+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768923338.561,951,workflow,seconds,Treatment
2026-01-20 15:36:08.561000109+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768923368.561,958,workflow,seconds,Treatment
2026-01-20 15:36:38.561000109+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768923398.561,965,workflow,seconds,Treatment
2026-01-20 15:37:08.561000109+00:00,argo_workflows_operation_duration_seconds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,1768923428.561,967,workflow,seconds,Treatment
