timestamp,__name__,baremetal,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,env,feature_node_kubernetes_io_cpu_cpuid_AESNI,feature_node_kubernetes_io_cpu_cpuid_AVX,feature_node_kubernetes_io_cpu_cpuid_AVXSLOW,feature_node_kubernetes_io_cpu_cpuid_CMPXCHG8,feature_node_kubernetes_io_cpu_cpuid_FXSR,feature_node_kubernetes_io_cpu_cpuid_FXSROPT,feature_node_kubernetes_io_cpu_cpuid_HYPERVISOR,feature_node_kubernetes_io_cpu_cpuid_LAHF,feature_node_kubernetes_io_cpu_cpuid_OSXSAVE,feature_node_kubernetes_io_cpu_cpuid_SYSCALL,feature_node_kubernetes_io_cpu_cpuid_SYSEE,feature_node_kubernetes_io_cpu_cpuid_X87,feature_node_kubernetes_io_cpu_cpuid_XSAVE,feature_node_kubernetes_io_cpu_cpuid_XSAVEOPT,feature_node_kubernetes_io_cpu_hardware_multithreading,feature_node_kubernetes_io_cpu_model_family,feature_node_kubernetes_io_cpu_model_id,feature_node_kubernetes_io_cpu_model_vendor_id,feature_node_kubernetes_io_kernel_config_NO_HZ_FULL,feature_node_kubernetes_io_kernel_version_full,feature_node_kubernetes_io_kernel_version_major,feature_node_kubernetes_io_kernel_version_minor,feature_node_kubernetes_io_kernel_version_revision,feature_node_kubernetes_io_pci_0300_1af4_present,feature_node_kubernetes_io_pci_1af4_present,feature_node_kubernetes_io_system_os_release_ID,feature_node_kubernetes_io_system_os_release_VERSION_ID,feature_node_kubernetes_io_system_os_release_VERSION_ID_major,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,name,namespace,network,pod,scaphandre,timestamp,system_cpu_usage,layer,unit,treatment
2026-01-15 14:25:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod0de46ad7_9066_4483_92f2_164e6dedfbbc.slice/cri-containerd-02780d4b846964a58e0741059e980c07bc458c28fa1371638e1522003326cdc7.scope,docker.io/sepidmas/noreuse_scale-privacy-tracking:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,02780d4b846964a58e0741059e980c07bc458c28fa1371638e1522003326cdc7,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-privacy-tracking-parallel-evaluation-only-2269083483,off,1768487153.23,7.561346,pod,cpu_time_seconds,Treatment
2026-01-15 14:27:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487273.23,0.072651,pod,cpu_time_seconds,Treatment
2026-01-15 14:28:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487303.23,0.189229,pod,cpu_time_seconds,Treatment
2026-01-15 14:28:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487333.23,0.426167,pod,cpu_time_seconds,Treatment
2026-01-15 14:29:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487363.23,1.609955,pod,cpu_time_seconds,Treatment
2026-01-15 14:29:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487393.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:30:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487423.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:30:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487453.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:31:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487483.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:31:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487513.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:32:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487543.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:32:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487573.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:33:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487603.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:33:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487633.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:34:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,energy,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod1d2b1f45_eead_4c10_8dfc_2d0139d97460.slice/cri-containerd-9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3.scope,docker.io/sepidmas/noreuse_scale-data-quality:latest,ise-knode1,kubernetes-nodes-cadvisor,amd64,ise-knode1,linux,9f3793126898cf54aad4db6392f37104cd775000fa4773daeb53fdaa2c6179d3,no-reuse-pipeline,fast,parallel-evaluation-only-s5zx7-data-quality-parallel-evaluation-only-851937489,off,1768487663.23,6.90991,pod,cpu_time_seconds,Treatment
2026-01-15 14:22:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod13fc0641_5599_44eb_8085_25bb8d62c71a.slice/cri-containerd-d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447.scope,docker.io/sepidmas/noreuse_scale-generate-names:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447,no-reuse-pipeline,fast,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,,1768486943.23,0.022654,pod,cpu_time_seconds,Treatment
2026-01-15 14:22:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod13fc0641_5599_44eb_8085_25bb8d62c71a.slice/cri-containerd-d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447.scope,docker.io/sepidmas/noreuse_scale-generate-names:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447,no-reuse-pipeline,fast,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,,1768486973.23,0.022654,pod,cpu_time_seconds,Treatment
2026-01-15 14:23:23.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod13fc0641_5599_44eb_8085_25bb8d62c71a.slice/cri-containerd-d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447.scope,docker.io/sepidmas/noreuse_scale-generate-names:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447,no-reuse-pipeline,fast,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,,1768487003.23,0.022654,pod,cpu_time_seconds,Treatment
2026-01-15 14:23:53.230000019+00:00,container_cpu_usage_seconds_total,false,amd64,linux,main,total,,true,true,true,true,true,true,true,true,true,true,true,true,true,true,false,6,42,Intel,true,6.1.0-40-cloud-amd64,6,1,0,true,true,debian,12,12,/kubepods.slice/kubepods-burstable.slice/kubepods-burstable-pod13fc0641_5599_44eb_8085_25bb8d62c71a.slice/cri-containerd-d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447.scope,docker.io/sepidmas/noreuse_scale-generate-names:latest,ise-knode3,kubernetes-nodes-cadvisor,amd64,ise-knode3,linux,d6cb61830d032d8c30c86c6bf6fd57150759a861985885029f4f0a09cdede447,no-reuse-pipeline,fast,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,,1768487033.23,0.022654,pod,cpu_time_seconds,Treatment
