timestamp,__name__,instance,job,namespace,phase,timestamp,argo_workflows_total_count,layer,unit,treatment
2026-01-15 14:26:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487183.23,1,workflow,workflows,Treatment
2026-01-15 14:26:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487213.23,1,workflow,workflows,Treatment
2026-01-15 14:27:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487243.23,1,workflow,workflows,Treatment
2026-01-15 14:27:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487273.23,1,workflow,workflows,Treatment
2026-01-15 14:28:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487303.23,1,workflow,workflows,Treatment
2026-01-15 14:28:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487333.23,1,workflow,workflows,Treatment
2026-01-15 14:29:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487363.23,1,workflow,workflows,Treatment
2026-01-15 14:29:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487393.23,1,workflow,workflows,Treatment
2026-01-15 14:30:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487423.23,2,workflow,workflows,Treatment
2026-01-15 14:30:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487453.23,2,workflow,workflows,Treatment
2026-01-15 14:31:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487483.23,2,workflow,workflows,Treatment
2026-01-15 14:31:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487513.23,2,workflow,workflows,Treatment
2026-01-15 14:32:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487543.23,2,workflow,workflows,Treatment
2026-01-15 14:32:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487573.23,2,workflow,workflows,Treatment
2026-01-15 14:33:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487603.23,2,workflow,workflows,Treatment
2026-01-15 14:33:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487633.23,2,workflow,workflows,Treatment
2026-01-15 14:34:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487663.23,3,workflow,workflows,Treatment
2026-01-15 14:34:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487693.23,3,workflow,workflows,Treatment
2026-01-15 14:35:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487723.23,3,workflow,workflows,Treatment
2026-01-15 14:35:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487753.23,3,workflow,workflows,Treatment
2026-01-15 14:36:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487783.23,3,workflow,workflows,Treatment
2026-01-15 14:36:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487813.23,3,workflow,workflows,Treatment
2026-01-15 14:37:23.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487843.23,3,workflow,workflows,Treatment
2026-01-15 14:37:53.230000019+00:00,argo_workflows_total_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,no-reuse-pipeline,Succeeded,1768487873.23,3,workflow,workflows,Treatment
