timestamp,pod,timestamp,pod_network_transmit_bytes,layer,unit,treatment
2026-01-15 14:24:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-data-preprocess-full-data-generation-and-evaluation-4285698346,1768487063.23,92.08459803175141,pod,bytes_per_second,Treatment
2026-01-15 14:24:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-data-preprocess-full-data-generation-and-evaluation-4285698346,1768487093.23,117.24166666666666,pod,bytes_per_second,Treatment
2026-01-15 14:34:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-data-quality-full-data-generation-and-evaluation-823840236,1768487663.23,115.59166666666665,pod,bytes_per_second,Treatment
2026-01-15 14:23:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-address-full-data-generation-and-evaluation-384259033,1768487033.23,135.37680627135043,pod,bytes_per_second,Treatment
2026-01-15 14:22:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-birthday-full-data-generation-and-evaluation-4189541997,1768486973.23,110.87779625602319,pod,bytes_per_second,Treatment
2026-01-15 14:23:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-birthday-full-data-generation-and-evaluation-4189541997,1768487003.23,98.825,pod,bytes_per_second,Treatment
2026-01-15 14:14:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486463.23,124.23942759755525,pod,bytes_per_second,Treatment
2026-01-15 14:14:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486493.23,94.54420048634228,pod,bytes_per_second,Treatment
2026-01-15 14:15:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486523.23,18.49918812340524,pod,bytes_per_second,Treatment
2026-01-15 14:15:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486553.23,18.339045847977157,pod,bytes_per_second,Treatment
2026-01-15 14:16:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486583.23,17.783593615925863,pod,bytes_per_second,Treatment
2026-01-15 14:16:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486613.23,18.594829530311415,pod,bytes_per_second,Treatment
2026-01-15 14:17:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486643.23,13.19073083778966,pod,bytes_per_second,Treatment
2026-01-15 14:17:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486673.23,12.254850878472727,pod,bytes_per_second,Treatment
2026-01-15 14:18:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486703.23,16.87300123604544,pod,bytes_per_second,Treatment
2026-01-15 14:18:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486733.23,23.529981359994192,pod,bytes_per_second,Treatment
2026-01-15 14:19:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486763.23,5.936590176593031,pod,bytes_per_second,Treatment
2026-01-15 14:19:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486793.23,14.031119126952587,pod,bytes_per_second,Treatment
2026-01-15 14:20:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486823.23,12.675081216381745,pod,bytes_per_second,Treatment
2026-01-15 14:20:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486853.23,14.917127071823206,pod,bytes_per_second,Treatment
2026-01-15 14:21:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486883.23,14.765985497692816,pod,bytes_per_second,Treatment
2026-01-15 14:21:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486913.23,12.276056531756128,pod,bytes_per_second,Treatment
2026-01-15 14:22:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-generate-name-full-data-generation-and-evaluation-4010090854,1768486943.23,2.8,pod,bytes_per_second,Treatment
2026-01-15 14:25:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-synthetic-generator-full-data-generation-and-evaluation-2477615805,1768487123.23,122.64892248771007,pod,bytes_per_second,Treatment
2026-01-15 14:25:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-synthetic-generator-full-data-generation-and-evaluation-2477615805,1768487153.23,95.20966425856271,pod,bytes_per_second,Treatment
2026-01-15 14:26:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-synthetic-generator-full-data-generation-and-evaluation-2477615805,1768487183.23,25.984298101710802,pod,bytes_per_second,Treatment
2026-01-15 14:26:53.230000019+00:00,full-data-generation-and-evaluation-sck8f-synthetic-generator-full-data-generation-and-evaluation-2477615805,1768487213.23,6.629403353698168,pod,bytes_per_second,Treatment
2026-01-15 14:27:23.230000019+00:00,full-data-generation-and-evaluation-sck8f-synthetic-generator-full-data-generation-and-evaluation-2477615805,1768487243.23,15.80217347919955,pod,bytes_per_second,Treatment
