timestamp,__name__,instance,job,queue_name,timestamp,argo_workflows_queue_adds_raw,layer,unit,treatment
2026-01-15 14:19:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768486763.23,57,workflow,counts,Treatment
2026-01-15 14:19:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768486793.23,57,workflow,counts,Treatment
2026-01-15 14:20:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768486823.23,57,workflow,counts,Treatment
2026-01-15 14:20:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768486853.23,57,workflow,counts,Treatment
2026-01-15 14:21:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768486883.23,57,workflow,counts,Treatment
2026-01-15 14:22:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768486973.23,7,workflow,counts,Treatment
2026-01-15 14:23:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487003.23,9,workflow,counts,Treatment
2026-01-15 14:23:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487033.23,13,workflow,counts,Treatment
2026-01-15 14:24:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487063.23,14,workflow,counts,Treatment
2026-01-15 14:24:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487093.23,14,workflow,counts,Treatment
2026-01-15 14:25:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487123.23,15,workflow,counts,Treatment
2026-01-15 14:25:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487153.23,15,workflow,counts,Treatment
2026-01-15 14:26:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487183.23,15,workflow,counts,Treatment
2026-01-15 14:26:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487213.23,15,workflow,counts,Treatment
2026-01-15 14:27:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487243.23,15,workflow,counts,Treatment
2026-01-15 14:27:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487273.23,15,workflow,counts,Treatment
2026-01-15 14:28:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487303.23,15,workflow,counts,Treatment
2026-01-15 14:28:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487333.23,15,workflow,counts,Treatment
2026-01-15 14:29:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487363.23,15,workflow,counts,Treatment
2026-01-15 14:29:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487393.23,15,workflow,counts,Treatment
2026-01-15 14:30:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487423.23,16,workflow,counts,Treatment
2026-01-15 14:30:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487453.23,17,workflow,counts,Treatment
2026-01-15 14:31:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487483.23,17,workflow,counts,Treatment
2026-01-15 14:31:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487513.23,18,workflow,counts,Treatment
2026-01-15 14:32:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487543.23,20,workflow,counts,Treatment
2026-01-15 14:32:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487573.23,22,workflow,counts,Treatment
2026-01-15 14:33:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487603.23,22,workflow,counts,Treatment
2026-01-15 14:33:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487633.23,23,workflow,counts,Treatment
2026-01-15 14:34:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487663.23,25,workflow,counts,Treatment
2026-01-15 14:34:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487693.23,25,workflow,counts,Treatment
2026-01-15 14:35:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487723.23,25,workflow,counts,Treatment
2026-01-15 14:35:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487753.23,25,workflow,counts,Treatment
2026-01-15 14:36:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487783.23,25,workflow,counts,Treatment
2026-01-15 14:36:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487813.23,25,workflow,counts,Treatment
2026-01-15 14:37:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487843.23,25,workflow,counts,Treatment
2026-01-15 14:37:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768487873.23,25,workflow,counts,Treatment
2026-01-15 14:13:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486433.23,151,workflow,counts,NoTreatment
2026-01-15 14:14:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486463.23,169,workflow,counts,Treatment
2026-01-15 14:14:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486493.23,181,workflow,counts,Treatment
2026-01-15 14:15:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486523.23,187,workflow,counts,Treatment
2026-01-15 14:15:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486553.23,187,workflow,counts,Treatment
2026-01-15 14:16:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486583.23,187,workflow,counts,Treatment
2026-01-15 14:16:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486613.23,191,workflow,counts,Treatment
2026-01-15 14:17:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486643.23,191,workflow,counts,Treatment
2026-01-15 14:17:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486673.23,191,workflow,counts,Treatment
2026-01-15 14:18:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486703.23,191,workflow,counts,Treatment
2026-01-15 14:18:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486733.23,191,workflow,counts,Treatment
2026-01-15 14:19:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486763.23,191,workflow,counts,Treatment
2026-01-15 14:19:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486793.23,191,workflow,counts,Treatment
2026-01-15 14:20:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486823.23,191,workflow,counts,Treatment
2026-01-15 14:20:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486853.23,193,workflow,counts,Treatment
2026-01-15 14:21:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486883.23,195,workflow,counts,Treatment
2026-01-15 14:22:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768486973.23,10,workflow,counts,Treatment
2026-01-15 14:23:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487003.23,15,workflow,counts,Treatment
2026-01-15 14:23:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487033.23,21,workflow,counts,Treatment
2026-01-15 14:24:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487063.23,27,workflow,counts,Treatment
2026-01-15 14:24:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487093.23,29,workflow,counts,Treatment
2026-01-15 14:25:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487123.23,31,workflow,counts,Treatment
2026-01-15 14:25:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487153.23,31,workflow,counts,Treatment
2026-01-15 14:26:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487183.23,31,workflow,counts,Treatment
2026-01-15 14:26:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487213.23,31,workflow,counts,Treatment
2026-01-15 14:27:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487243.23,31,workflow,counts,Treatment
2026-01-15 14:27:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487273.23,31,workflow,counts,Treatment
2026-01-15 14:28:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487303.23,34,workflow,counts,Treatment
2026-01-15 14:28:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487333.23,34,workflow,counts,Treatment
2026-01-15 14:29:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487363.23,34,workflow,counts,Treatment
2026-01-15 14:29:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487393.23,34,workflow,counts,Treatment
2026-01-15 14:30:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487423.23,38,workflow,counts,Treatment
2026-01-15 14:30:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487453.23,39,workflow,counts,Treatment
2026-01-15 14:31:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487483.23,39,workflow,counts,Treatment
2026-01-15 14:31:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487513.23,41,workflow,counts,Treatment
2026-01-15 14:32:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487543.23,44,workflow,counts,Treatment
2026-01-15 14:32:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487573.23,46,workflow,counts,Treatment
2026-01-15 14:33:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487603.23,47,workflow,counts,Treatment
2026-01-15 14:33:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487633.23,50,workflow,counts,Treatment
2026-01-15 14:34:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487663.23,53,workflow,counts,Treatment
2026-01-15 14:34:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487693.23,54,workflow,counts,Treatment
2026-01-15 14:35:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487723.23,54,workflow,counts,Treatment
2026-01-15 14:35:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487753.23,55,workflow,counts,Treatment
2026-01-15 14:36:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487783.23,55,workflow,counts,Treatment
2026-01-15 14:36:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487813.23,55,workflow,counts,Treatment
2026-01-15 14:37:23.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487843.23,55,workflow,counts,Treatment
2026-01-15 14:37:53.230000019+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768487873.23,56,workflow,counts,Treatment
