timestamp,timestamp,kepler_node_cpu_power_sum,layer,unit,treatment
2026-01-20 22:04:56.486000061+00:00,1768946696.486,55.076350400002774,node,watts,NoTreatment
2026-01-20 22:05:26.486000061+00:00,1768946726.486,96.46877660000392,node,watts,Treatment
2026-01-20 22:05:56.486000061+00:00,1768946756.486,66.4104365000021,node,watts,Treatment
2026-01-20 22:06:26.486000061+00:00,1768946786.486,60.50064920000114,node,watts,Treatment
