timestamp,timestamp,apiserver_latency_95th,layer,unit,treatment
2026-01-20 22:04:56.486000061+00:00,1768946696.486,0.049555084745762784,cluster,seconds,NoTreatment
2026-01-20 22:05:26.486000061+00:00,1768946726.486,0.04282407407407328,cluster,seconds,Treatment
2026-01-20 22:05:56.486000061+00:00,1768946756.486,0.02680084745762682,cluster,seconds,Treatment
2026-01-20 22:06:26.486000061+00:00,1768946786.486,0.02457091775923716,cluster,seconds,Treatment
