timestamp,timestamp,argo_workflows_queue_adds_sum,layer,unit,treatment
2026-01-20 14:52:00.489000082+00:00,1768920720.489,1163,workflow,counts,NoTreatment
2026-01-20 14:52:30.489000082+00:00,1768920750.489,1188,workflow,counts,Treatment
2026-01-20 14:53:00.489000082+00:00,1768920780.489,1213,workflow,counts,Treatment
2026-01-20 14:53:30.489000082+00:00,1768920810.489,1225,workflow,counts,Treatment
