timestamp,pod,timestamp,pod_memory_usage,layer,unit,treatment
2026-01-20 14:53:30.489000082+00:00,parallel-full-data-generation-and-evaluation-5sch9-call-synthetic-generator-service-1194972738,1768920810.489,5251072,pod,bytes,Treatment
2026-01-20 14:52:00.489000082+00:00,privacy-tracking-6d8c94558d-6tfjc,1768920720.489,721068032,pod,bytes,NoTreatment
2026-01-20 14:52:30.489000082+00:00,privacy-tracking-6d8c94558d-6tfjc,1768920750.489,751521792,pod,bytes,Treatment
2026-01-20 14:53:00.489000082+00:00,privacy-tracking-6d8c94558d-6tfjc,1768920780.489,757071872,pod,bytes,Treatment
2026-01-20 14:53:30.489000082+00:00,privacy-tracking-6d8c94558d-6tfjc,1768920810.489,757075968,pod,bytes,Treatment
2026-01-20 14:52:30.489000082+00:00,synthesize-only-drr5k-call-load-data-service-1157854698,1768920750.489,2248704,pod,bytes,Treatment
2026-01-20 14:53:00.489000082+00:00,synthesize-only-drr5k-call-load-data-service-1157854698,1768920780.489,2248704,pod,bytes,Treatment
2026-01-20 14:53:30.489000082+00:00,synthesize-only-drr5k-call-load-data-service-1157854698,1768920810.489,2248704,pod,bytes,Treatment
2026-01-20 14:52:00.489000082+00:00,synthetic-generator-5bbc957b49-dhgxd,1768920720.489,674541568,pod,bytes,NoTreatment
2026-01-20 14:52:30.489000082+00:00,synthetic-generator-5bbc957b49-dhgxd,1768920750.489,674541568,pod,bytes,Treatment
2026-01-20 14:53:00.489000082+00:00,synthetic-generator-5bbc957b49-dhgxd,1768920780.489,870801408,pod,bytes,Treatment
2026-01-20 14:53:30.489000082+00:00,synthetic-generator-5bbc957b49-dhgxd,1768920810.489,870805504,pod,bytes,Treatment
