timestamp,pod,timestamp,pod_network_transmit_bytes,layer,unit,treatment
2026-01-20 15:26:50.940999985+00:00,data-preprocess-57fb77c468-kk6nk,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,data-preprocess-57fb77c468-kk6nk,1768922840.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,data-preprocess-57fb77c468-kk6nk,1768922870.941,27.455040454005136,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,data-preprocess-57fb77c468-kk6nk,1768922900.941,16.665867344491872,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,data-quality-6df8969f99-qgvdv,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,data-quality-6df8969f99-qgvdv,1768922840.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,data-quality-6df8969f99-qgvdv,1768922870.941,57.44820325380903,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,data-quality-6df8969f99-qgvdv,1768922900.941,37.74323208621214,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,generate-address-7f49698cc6-lbcgn,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,generate-address-7f49698cc6-lbcgn,1768922840.941,16.74631540901972,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,generate-address-7f49698cc6-lbcgn,1768922870.941,20.335724321526286,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,generate-address-7f49698cc6-lbcgn,1768922900.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,generate-birthday-6744559788-hh27v,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,generate-birthday-6744559788-hh27v,1768922840.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,generate-birthday-6744559788-hh27v,1768922870.941,31.41676207478703,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,generate-birthday-6744559788-hh27v,1768922900.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,generate-id-6848b7d6f5-5gn58,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,generate-id-6848b7d6f5-5gn58,1768922840.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,generate-id-6848b7d6f5-5gn58,1768922870.941,40.94822080874653,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,generate-id-6848b7d6f5-5gn58,1768922900.941,16.6842252370407,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,generate-name-d78ffc68f-qv4lm,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,generate-name-d78ffc68f-qv4lm,1768922840.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,generate-name-d78ffc68f-qv4lm,1768922870.941,40.382896655534125,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,generate-name-d78ffc68f-qv4lm,1768922900.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,load-data-8fb4988b7-w25kt,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,load-data-8fb4988b7-w25kt,1768922840.941,67.72124327956989,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,load-data-8fb4988b7-w25kt,1768922870.941,61.452745386383874,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,load-data-8fb4988b7-w25kt,1768922900.941,0.0,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,privacy-tracking-6d8c94558d-6tfjc,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,privacy-tracking-6d8c94558d-6tfjc,1768922840.941,34.76358101037009,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,privacy-tracking-6d8c94558d-6tfjc,1768922870.941,80.13647163948743,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,privacy-tracking-6d8c94558d-6tfjc,1768922900.941,36.107596287266915,pod,bytes_per_second,Treatment
2026-01-20 15:26:50.940999985+00:00,synthetic-generator-5bbc957b49-dhgxd,1768922810.941,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 15:27:20.940999985+00:00,synthetic-generator-5bbc957b49-dhgxd,1768922840.941,20.683823193308037,pod,bytes_per_second,Treatment
2026-01-20 15:27:50.940999985+00:00,synthetic-generator-5bbc957b49-dhgxd,1768922870.941,38.727959697733,pod,bytes_per_second,Treatment
2026-01-20 15:28:20.940999985+00:00,synthetic-generator-5bbc957b49-dhgxd,1768922900.941,31.980005116800825,pod,bytes_per_second,Treatment
