timestamp,timestamp,apiserver_latency_95th,layer,unit,treatment
2026-01-20 15:26:50.940999985+00:00,1768922810.941,0.0656597222222226,cluster,seconds,NoTreatment
2026-01-20 15:27:20.940999985+00:00,1768922840.941,0.04926724137931051,cluster,seconds,Treatment
2026-01-20 15:27:50.940999985+00:00,1768922870.941,0.030698529411762758,cluster,seconds,Treatment
2026-01-20 15:28:20.940999985+00:00,1768922900.941,0.03509469696969588,cluster,seconds,Treatment
