timestamp,timestamp,kepler_container_energy_joules,layer,unit,treatment
2026-01-20 14:46:57.144000053+00:00,1768920417.144,113.01846522352943,pod,joules,NoTreatment
2026-01-20 14:47:27.144000053+00:00,1768920447.144,135.5465964,pod,joules,Treatment
2026-01-20 14:47:57.144000053+00:00,1768920477.144,1475.9950262999998,pod,joules,Treatment
2026-01-20 14:48:27.144000053+00:00,1768920507.144,2258.279284139833,pod,joules,Treatment
2026-01-20 14:48:57.144000053+00:00,1768920537.144,3116.7762885561633,pod,joules,Treatment
2026-01-20 14:49:27.144000053+00:00,1768920567.144,3549.5393191335743,pod,joules,Treatment
