timestamp,timestamp,argo_workflows_queue_adds_sum,layer,unit,treatment
2026-01-20 14:46:57.144000053+00:00,1768920417.144,1061,workflow,counts,NoTreatment
2026-01-20 14:47:27.144000053+00:00,1768920447.144,1084,workflow,counts,Treatment
2026-01-20 14:47:57.144000053+00:00,1768920477.144,1126,workflow,counts,Treatment
2026-01-20 14:48:27.144000053+00:00,1768920507.144,1146,workflow,counts,Treatment
2026-01-20 14:48:57.144000053+00:00,1768920537.144,1153,workflow,counts,Treatment
2026-01-20 14:49:27.144000053+00:00,1768920567.144,1160,workflow,counts,Treatment
