timestamp,timestamp,kepler_container_cpu_cycles,layer,unit,treatment
2026-01-20 14:46:57.144000053+00:00,1768920417.144,68018562.01464972,pod,cpu_cycles_per_second,NoTreatment
2026-01-20 14:47:27.144000053+00:00,1768920447.144,33753022.01727467,pod,cpu_cycles_per_second,Treatment
2026-01-20 14:47:57.144000053+00:00,1768920477.144,511126187.93860954,pod,cpu_cycles_per_second,Treatment
2026-01-20 14:48:27.144000053+00:00,1768920507.144,718671817.9444367,pod,cpu_cycles_per_second,Treatment
2026-01-20 14:48:57.144000053+00:00,1768920537.144,982685998.1086265,pod,cpu_cycles_per_second,Treatment
2026-01-20 14:49:27.144000053+00:00,1768920567.144,1051016005.7013736,pod,cpu_cycles_per_second,Treatment
