timestamp,pod,timestamp,pod_network_receive_bytes,layer,unit,treatment
2026-01-20 08:57:09.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899459.886,204.09271579278303,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899489.886,335.9682292359435,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899519.886,187.12626571345044,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899459.886,266.86065974815233,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899489.886,342.67271216945863,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899519.886,157.32241801951807,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,debug,1768899429.886,2.64170880821194,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,debug,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,debug,1768899489.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,debug,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899459.886,173.91470279553477,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899489.886,337.1399594320486,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899519.886,131.3767597432654,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899489.886,407.6112379956523,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899519.886,148.02460127176064,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899459.886,237.56770263805356,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899489.886,378.27388103715674,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899519.886,112.20281752511694,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899459.886,279.5200293431842,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899489.886,143.98065191164068,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899519.886,112.7506292856523,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899459.886,222.21176824793483,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899489.886,379.30438166057803,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899519.886,127.27558683600047,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899459.886,189.73208784166812,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899489.886,267.5570548985137,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899519.886,200.4976812577763,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899429.886,4.872833843017329,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899459.886,95.34433406297356,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899489.886,336.8100494861058,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899519.886,235.2040286574603,pod,bytes_per_second,Treatment
