timestamp,timestamp,kepler_container_power_watts,layer,unit,treatment
2026-01-20 08:57:09.885999918+00:00,1768899429.886,0.0,pod,watts,NoTreatment
2026-01-20 08:57:39.885999918+00:00,1768899459.886,3.768949853030303,pod,watts,Treatment
2026-01-20 08:58:09.885999918+00:00,1768899489.886,5.687337163762623,pod,watts,Treatment
2026-01-20 08:58:39.885999918+00:00,1768899519.886,0.1096104249999997,pod,watts,Treatment
