timestamp,pod,timestamp,pod_network_transmit_bytes,layer,unit,treatment
2026-01-20 08:57:09.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899489.886,27.21036730195527,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,data-preprocess-57fb77c468-d95vk,1768899519.886,18.47077896191564,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899459.886,25.545283650503436,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899489.886,50.048456320088604,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,data-quality-6df8969f99-4zgtm,1768899519.886,38.4205402155312,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,debug,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,debug,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,debug,1768899489.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,debug,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899459.886,15.914511974048278,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899489.886,32.799188640973625,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-address-7f49698cc6-9jk6g,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899489.886,44.55023251974354,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-birthday-6744559788-hxkl6,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899459.886,19.36986001002369,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899489.886,35.01605539657921,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-id-6848b7d6f5-7tpmv,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899459.886,44.984149440645545,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899489.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,generate-name-d78ffc68f-2b5sw,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899459.886,55.8304950793143,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899489.886,64.13609736062774,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,load-data-8fb4988b7-6mdvh,1768899519.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899489.886,97.21999001118748,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899519.886,38.93224748331637,pod,bytes_per_second,Treatment
2026-01-20 08:57:09.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899429.886,0.0,pod,bytes_per_second,NoTreatment
2026-01-20 08:57:39.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899459.886,0.0,pod,bytes_per_second,Treatment
2026-01-20 08:58:09.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899489.886,32.775028549676435,pod,bytes_per_second,Treatment
2026-01-20 08:58:39.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899519.886,43.27172671581352,pod,bytes_per_second,Treatment
