timestamp,__name__,instance,job,queue_name,timestamp,argo_workflows_queue_adds_raw,layer,unit,treatment
2026-01-20 08:57:09.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768899429.886,113,workflow,counts,NoTreatment
2026-01-20 08:57:39.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768899459.886,124,workflow,counts,Treatment
2026-01-20 08:58:09.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768899489.886,138,workflow,counts,Treatment
2026-01-20 08:58:39.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,pod_cleanup_queue,1768899519.886,145,workflow,counts,Treatment
2026-01-20 08:57:09.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768899429.886,672,workflow,counts,NoTreatment
2026-01-20 08:57:39.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768899459.886,689,workflow,counts,Treatment
2026-01-20 08:58:09.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768899489.886,705,workflow,counts,Treatment
2026-01-20 08:58:39.885999918+00:00,argo_workflows_queue_adds_count,workflow-controller-metrics.argo.svc.cluster.local:9090,argo-workflows,workflow_queue,1768899519.886,712,workflow,counts,Treatment
