timestamp,pod,timestamp,pod_memory_usage,layer,unit,treatment
2026-01-20 08:58:39.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-data-preprocess-service-2909503031,1768899519.886,5279744,pod,bytes,Treatment
2026-01-20 08:58:09.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-data-quality-service-1129237300,1768899489.886,5554176,pod,bytes,Treatment
2026-01-20 08:58:39.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-data-quality-service-1129237300,1768899519.886,5554176,pod,bytes,Treatment
2026-01-20 08:58:09.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-privacy-tracking-service-2300925514,1768899489.886,5505024,pod,bytes,Treatment
2026-01-20 08:58:39.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-privacy-tracking-service-2300925514,1768899519.886,5505024,pod,bytes,Treatment
2026-01-20 08:58:09.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-synthetic-generator-service-4039928716,1768899489.886,5488640,pod,bytes,Treatment
2026-01-20 08:58:39.885999918+00:00,parallel-full-data-generation-and-evaluation-mjj96-call-synthetic-generator-service-4039928716,1768899519.886,5488640,pod,bytes,Treatment
2026-01-20 08:57:09.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899429.886,460550144,pod,bytes,NoTreatment
2026-01-20 08:57:39.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899459.886,507723776,pod,bytes,Treatment
2026-01-20 08:58:09.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899489.886,507723776,pod,bytes,Treatment
2026-01-20 08:58:39.885999918+00:00,privacy-tracking-6d8c94558d-f2tpp,1768899519.886,507727872,pod,bytes,Treatment
2026-01-20 08:57:09.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899429.886,415420416,pod,bytes,NoTreatment
2026-01-20 08:57:39.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899459.886,443011072,pod,bytes,Treatment
2026-01-20 08:58:09.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899489.886,641732608,pod,bytes,Treatment
2026-01-20 08:58:39.885999918+00:00,synthetic-generator-5bbc957b49-vn686,1768899519.886,641736704,pod,bytes,Treatment
