timestamp,pod,timestamp,pod_memory_usage,layer,unit,treatment
2026-01-16 09:50:38.868000031+00:00,parallel-full-data-generation-and-evaluation-2jvkl-call-privacy-tracking-service-927638439,1768557038.868,5914624,pod,bytes,Treatment
2026-01-16 09:50:38.868000031+00:00,parallel-full-data-generation-and-evaluation-2jvkl-call-synthetic-generator-service-2284208035,1768557038.868,9179136,pod,bytes,Treatment
2026-01-16 09:49:08.868000031+00:00,privacy-tracking-5dd84879cb-7m5qk,1768556948.868,656916480,pod,bytes,NoTreatment
2026-01-16 09:49:38.868000031+00:00,privacy-tracking-5dd84879cb-7m5qk,1768556978.868,656879616,pod,bytes,Treatment
2026-01-16 09:50:08.868000031+00:00,privacy-tracking-5dd84879cb-7m5qk,1768557008.868,668221440,pod,bytes,Treatment
2026-01-16 09:50:38.868000031+00:00,privacy-tracking-5dd84879cb-7m5qk,1768557038.868,668225536,pod,bytes,Treatment
2026-01-16 09:49:38.868000031+00:00,synthesize-only-qtszk-call-load-data-service-2681918165,1768556978.868,9428992,pod,bytes,Treatment
2026-01-16 09:50:08.868000031+00:00,synthesize-only-qtszk-call-load-data-service-2681918165,1768557008.868,9428992,pod,bytes,Treatment
2026-01-16 09:50:38.868000031+00:00,synthesize-only-qtszk-call-load-data-service-2681918165,1768557038.868,9428992,pod,bytes,Treatment
2026-01-16 09:50:08.868000031+00:00,synthesize-only-qtszk-call-synthetic-generator-service-3608881008,1768557008.868,6746112,pod,bytes,Treatment
2026-01-16 09:50:38.868000031+00:00,synthesize-only-qtszk-call-synthetic-generator-service-3608881008,1768557038.868,6746112,pod,bytes,Treatment
2026-01-16 09:49:08.868000031+00:00,synthetic-generator-857d57f749-6p2s7,1768556948.868,532434944,pod,bytes,NoTreatment
2026-01-16 09:49:38.868000031+00:00,synthetic-generator-857d57f749-6p2s7,1768556978.868,532434944,pod,bytes,Treatment
2026-01-16 09:50:08.868000031+00:00,synthetic-generator-857d57f749-6p2s7,1768557008.868,531058688,pod,bytes,Treatment
2026-01-16 09:50:38.868000031+00:00,synthetic-generator-857d57f749-6p2s7,1768557038.868,531058688,pod,bytes,Treatment
