timestamp,timestamp,kepler_node_cpu_power_sum,layer,unit,treatment
2026-01-16 09:49:08.868000031+00:00,1768556948.868,44.30374983636403,node,watts,NoTreatment
2026-01-16 09:49:38.868000031+00:00,1768556978.868,45.438440436363045,node,watts,Treatment
2026-01-16 09:50:08.868000031+00:00,1768557008.868,47.28833438181828,node,watts,Treatment
2026-01-16 09:50:38.868000031+00:00,1768557038.868,43.12196760000006,node,watts,Treatment
